size,cost_variant,delta_ratio,instance,cut_time_pos,nb_orders,nb_jobs,nb_new_jobs,nb_accepted_new_jobs,accepted_over_new,acceptance_ratio,cmax,total_tardiness,weighted_tardiness,obj,computing_time,delta_tjE
s,portion_of_7_3,0.2,4,middle,2,5,1,1,1/1,1.0,334,520,406.9577,740.9576999999999,3.1270252499962226,-153.6546
s,portion_of_7_3,0.2,4,late,2,5,1,1,1/1,1.0,377,645,562.7216999999999,939.7217,3.5452050830062944,7.7854
s,portion_of_7_3,0.2,5,early,2,3,1,1,1/1,1.0,217,156,64.38850000000001,281.3885,2.144108584005153,-20.7375
s,portion_of_7_3,0.2,5,middle,2,3,1,1,1/1,1.0,217,86,56.1985,273.1985,2.1210105829813983,-20.7375
s,portion_of_7_3,0.2,5,late,2,3,1,1,1/1,1.0,238,74,73.075,311.075,2.104209290992003,0.0
s,portion_of_7_3,0.2,6,early,2,4,1,0,0/1,0.0,127,0,0.0,127.0,1.3452712080033962,0.0
s,portion_of_7_3,0.2,6,middle,2,4,1,1,1/1,1.0,156,0,0.0,156.0,1.4100932920118794,0.0
s,portion_of_7_3,0.2,6,late,2,4,1,1,1/1,1.0,197,0,0.0,197.0,1.6791977910033893,0.0
s,portion_of_7_3,0.2,7,early,2,3,1,1,1/1,1.0,250,90,27.1666,277.1666,1.9657473329862112,-38.3754
s,portion_of_7_3,0.2,7,middle,2,3,1,0,0/1,0.0,141,64,58.4768,199.4768,1.5269134159898383,0.0
s,portion_of_7_3,0.2,7,late,2,3,1,1,1/1,1.0,246,64,58.4768,304.4768,1.8479048750014044,0.0
s,portion_of_7_3,0.2,8,early,2,4,1,1,1/1,1.0,309,278,211.0219,520.0219,2.9597189589985646,0.5760000000000005
s,portion_of_7_3,0.2,8,middle,2,4,1,1,1/1,1.0,322,290,233.0637,555.0637,2.940078707993962,31.889000000000003
s,portion_of_7_3,0.2,8,late,2,4,1,1,1/1,1.0,344,191,175.2926,519.2926,3.0163524999807123,0.0
s,portion_of_7_3,0.2,9,early,2,5,1,1,1/1,1.0,268,282,255.1771,523.1771,2.8614532080246136,37.39049999999999
s,portion_of_7_3,0.2,9,middle,2,5,1,1,1/1,1.0,267,248,215.1301,482.1301,2.81571791699389,-4.6075
s,portion_of_7_3,0.2,9,late,2,5,1,1,1/1,1.0,368,232,215.6405,583.6405,3.3080752499809023,0.0
s,portion_of_7_3,0.2,10,early,2,4,1,1,1/1,1.0,204,41,31.4751,235.4751,1.8672496250073891,0.0
s,portion_of_7_3,0.2,10,middle,2,4,1,1,1/1,1.0,212,37,31.2687,243.2687,1.898735166003462,0.0
s,portion_of_7_3,0.2,10,late,2,4,1,1,1/1,1.0,243,37,31.2687,274.2687,1.9620848750055304,0.0
s,portion_of_7_3,0.2,11,early,2,4,1,0,0/1,0.0,180,90,77.1276,257.12760000000003,2.2076966669992544,0.0
s,portion_of_7_3,0.2,11,middle,2,4,1,1,1/1,1.0,280,143,91.1673,371.1673,2.539092792023439,0.0
s,portion_of_7_3,0.2,11,late,2,4,1,1,1/1,1.0,280,90,77.1276,357.12760000000003,2.5686479169817176,0.0
s,portion_of_7_3,0.2,12,early,2,3,1,1,1/1,1.0,209,0,0.0,209.0,1.7577931249979883,0.0
s,portion_of_7_3,0.2,12,middle,2,3,1,1,1/1,1.0,211,0,0.0,211.0,1.6621615839831063,0.0
s,portion_of_7_3,0.2,12,late,2,3,1,1,1/1,1.0,257,0,0.0,257.0,1.8669492499902844,0.0
s,portion_of_7_3,0.2,13,early,2,5,1,1,1/1,1.0,231,145,99.9979,330.9979,2.4028057910036296,6.361199999999998
s,portion_of_7_3,0.2,13,middle,2,5,1,1,1/1,1.0,255,97,79.0127,334.0127,2.465168875001837,0.0
s,portion_of_7_3,0.2,13,late,2,5,1,1,1/1,1.0,281,83,73.8943,354.8943,2.6571364579722285,0.0
s,portion_of_7_3,0.2,14,early,2,5,1,1,1/1,1.0,357,458,334.4338,691.4338,3.349550166982226,-0.5835000000000008
s,portion_of_7_3,0.2,14,middle,2,5,1,1,1/1,1.0,389,428,341.9868,730.9868,3.531160540995188,15.177499999999998
s,portion_of_7_3,0.2,14,late,2,5,1,1,1/1,1.0,465,354,311.9893,776.9893,3.877024332992733,0.0
s,portion_of_7_3,0.2,15,early,2,5,1,0,0/1,0.0,158,52,45.0216,203.0216,1.8390866669942625,0.0
s,portion_of_7_3,0.2,15,middle,2,5,1,1,1/1,1.0,214,103,56.7846,270.7846,2.0195365420076996,6.0606
s,portion_of_7_3,0.2,15,late,2,5,1,1,1/1,1.0,224,52,45.0216,269.0216,2.125073709001299,0.0
s,portion_of_7_3,0.2,16,early,2,3,1,1,1/1,1.0,213,27,7.9866,220.9866,1.804987749987049,0.0
s,portion_of_7_3,0.2,16,middle,2,3,1,1,1/1,1.0,213,18,5.3244,218.3244,1.7845622499880849,0.0
s,portion_of_7_3,0.2,16,late,2,3,1,1,1/1,1.0,222,0,0.0,222.0,1.634962624986656,0.0
s,portion_of_7_3,0.2,17,early,2,4,1,1,1/1,1.0,215,61,24.341400000000004,239.3414,1.8164719580090605,-3.696
s,portion_of_7_3,0.2,17,middle,2,4,1,1,1/1,1.0,219,27,24.948,243.948,1.8254253749910276,0.0
s,portion_of_7_3,0.2,17,late,2,4,1,1,1/1,1.0,241,27,24.948,265.948,1.9399746670096647,0.0
s,portion_of_7_3,0.2,18,early,2,3,1,1,1/1,1.0,189,59,43.3623,232.3623,1.637317916000029,5.608499999999999
s,portion_of_7_3,0.2,18,middle,2,3,1,1,1/1,1.0,168,29,25.2706,193.2706,1.4635743749968242,-10.979099999999999
s,portion_of_7_3,0.2,18,late,2,3,1,1,1/1,1.0,190,40,36.2497,226.2497,1.602480250003282,0.0
s,portion_of_7_3,0.2,19,early,2,5,1,1,1/1,1.0,336,253,165.1875,501.1875,3.133122540981276,0.0
s,portion_of_7_3,0.2,19,middle,2,5,1,1,1/1,1.0,336,206,153.97799999999998,489.9779999999999,3.062400750000961,0.0
s,portion_of_7_3,0.2,19,late,2,5,1,1,1/1,1.0,336,150,140.622,476.622,3.1057567079842556,0.0
s,portion_of_7_3,0.2,20,early,2,5,1,1,1/1,1.0,294,240,161.19529999999995,455.1953,2.8989619159838185,0.0
s,portion_of_7_3,0.2,20,middle,2,5,1,1,1/1,1.0,268,137,110.3392,378.3392,2.70580450000125,-40.1146
s,portion_of_7_3,0.2,20,late,2,5,1,1,1/1,1.0,297,163,146.1572,443.1572,2.78251316602109,0.0
s,portion_of_7_3,0.5,1,early,2,5,1,1,1/1,1.0,221,179,102.8374,323.8374,2.205756042007124,0.0
s,portion_of_7_3,0.5,1,middle,2,5,1,1,1/1,1.0,221,73,67.4228,288.4228,2.183783999993466,0.0
s,portion_of_7_3,0.5,1,late,2,5,1,1,1/1,1.0,224,73,67.4228,291.4228,2.2623523339862004,0.0
s,portion_of_7_3,0.5,2,early,2,5,1,1,1/1,1.0,203,236,188.6178,391.6178,2.292688541987445,39.8617
s,portion_of_7_3,0.5,2,middle,2,5,1,1,1/1,1.0,204,194,165.2116,369.2116,2.2073289999971166,18.997
s,portion_of_7_3,0.5,2,late,2,5,1,1,1/1,1.0,274,172,146.21460000000002,420.2146,2.5260241249925457,0.0
s,portion_of_7_3,0.5,3,early,2,4,1,0,0/1,0.0,143,21,19.8546,162.8546,1.8815990830189548,0.0
s,portion_of_7_3,0.5,3,middle,2,4,1,0,0/1,0.0,143,21,19.8546,162.8546,1.7448147919785697,0.0
s,portion_of_7_3,0.5,3,late,2,4,1,1,1/1,1.0,241,21,19.8546,260.8546,2.118716166995,0.0
s,portion_of_7_3,0.5,4,early,2,5,1,1,1/1,1.0,334,474,403.6436,737.6436,3.2183736249862704,-151.42469999999997
s,portion_of_7_3,0.5,4,middle,2,5,1,1,1/1,1.0,334,520,406.9577,740.9576999999999,3.240378624992445,-153.6546
s,portion_of_7_3,0.5,4,late,2,5,1,1,1/1,1.0,377,645,562.7216999999999,939.7217,3.5296655829879455,7.7854
s,portion_of_7_3,0.5,5,early,2,3,1,1,1/1,1.0,217,156,64.38850000000001,281.3885,2.0735011250071693,-20.7375
s,portion_of_7_3,0.5,5,middle,2,3,1,1,1/1,1.0,217,86,56.1985,273.1985,2.071863916993607,-20.7375
s,portion_of_7_3,0.5,5,late,2,3,1,1,1/1,1.0,238,74,73.075,311.075,2.2161154999921564,0.0
s,portion_of_7_3,0.5,6,early,2,4,1,0,0/1,0.0,127,0,0.0,127.0,1.4222865000192542,0.0
s,portion_of_7_3,0.5,6,middle,2,4,1,1,1/1,1.0,156,0,0.0,156.0,1.527453249989776,0.0
s,portion_of_7_3,0.5,6,late,2,4,1,1,1/1,1.0,197,0,0.0,197.0,1.6221286249929108,0.0
s,portion_of_7_3,0.5,7,early,2,3,1,1,1/1,1.0,250,90,27.1666,277.1666,2.0032002909865696,-38.3754
s,portion_of_7_3,0.5,7,middle,2,3,1,0,0/1,0.0,141,64,58.4768,199.4768,1.544120250007836,0.0
s,portion_of_7_3,0.5,7,late,2,3,1,1,1/1,1.0,246,64,58.4768,304.4768,1.894498375011608,0.0
s,portion_of_7_3,0.5,8,early,2,4,1,1,1/1,1.0,309,278,211.0219,520.0219,2.924678999988828,0.5760000000000005
s,portion_of_7_3,0.5,8,middle,2,4,1,1,1/1,1.0,322,290,233.0637,555.0637,3.043218583014095,31.889000000000003
s,portion_of_7_3,0.5,8,late,2,4,1,1,1/1,1.0,344,191,175.2926,519.2926,2.971187834016746,0.0
s,portion_of_7_3,0.5,9,early,2,5,1,1,1/1,1.0,268,282,255.1771,523.1771,2.806613082997501,37.39049999999999
s,portion_of_7_3,0.5,9,middle,2,5,1,1,1/1,1.0,267,248,215.1301,482.1301,3.0661273330042604,-4.6075
s,portion_of_7_3,0.5,9,late,2,5,1,1,1/1,1.0,368,232,215.6405,583.6405,3.3286772499850485,0.0
s,portion_of_7_3,0.5,10,early,2,4,1,1,1/1,1.0,204,41,31.4751,235.4751,1.8661373750073835,0.0
s,portion_of_7_3,0.5,10,middle,2,4,1,1,1/1,1.0,212,37,31.2687,243.2687,1.9000901249819435,0.0
s,portion_of_7_3,0.5,10,late,2,4,1,1,1/1,1.0,243,37,31.2687,274.2687,1.966597584018018,0.0
s,portion_of_7_3,0.5,11,early,2,4,1,0,0/1,0.0,180,90,77.1276,257.12760000000003,2.219274083006894,0.0
s,portion_of_7_3,0.5,11,middle,2,4,1,1,1/1,1.0,280,143,91.1673,371.1673,2.558209624985466,0.0
s,portion_of_7_3,0.5,11,late,2,4,1,1,1/1,1.0,280,90,77.1276,357.12760000000003,2.5740137919783592,0.0
s,portion_of_7_3,0.5,12,early,2,3,1,1,1/1,1.0,209,0,0.0,209.0,1.7485532079881525,0.0
s,portion_of_7_3,0.5,12,middle,2,3,1,1,1/1,1.0,211,0,0.0,211.0,1.748324499989394,0.0
s,portion_of_7_3,0.5,12,late,2,3,1,1,1/1,1.0,257,0,0.0,257.0,1.886617625015788,0.0
s,portion_of_7_3,0.5,13,early,2,5,1,1,1/1,1.0,231,145,99.9979,330.9979,2.431869165971875,6.361199999999998
s,portion_of_7_3,0.5,13,middle,2,5,1,1,1/1,1.0,255,97,79.0127,334.0127,2.498396875016624,0.0
s,portion_of_7_3,0.5,13,late,2,5,1,1,1/1,1.0,281,83,73.8943,354.8943,2.661287666996941,0.0
s,portion_of_7_3,0.5,14,early,2,5,1,1,1/1,1.0,357,458,334.4338,691.4338,3.2885333330195863,-0.5835000000000008
s,portion_of_7_3,0.5,14,middle,2,5,1,1,1/1,1.0,389,428,341.9868,730.9868,3.557712708017789,15.177499999999998
s,portion_of_7_3,0.5,14,late,2,5,1,1,1/1,1.0,465,354,311.9893,776.9893,3.902483124984428,0.0
s,portion_of_7_3,0.5,15,early,2,5,1,0,0/1,0.0,158,52,45.0216,203.0216,1.8550083749869373,0.0
s,portion_of_7_3,0.5,15,middle,2,5,1,1,1/1,1.0,214,103,56.7846,270.7846,2.110817374981707,6.0606
s,portion_of_7_3,0.5,15,late,2,5,1,1,1/1,1.0,224,52,45.0216,269.0216,2.0944652920006774,0.0
s,portion_of_7_3,0.5,16,early,2,3,1,1,1/1,1.0,213,27,7.9866,220.9866,1.7237846659845673,0.0
s,portion_of_7_3,0.5,16,middle,2,3,1,1,1/1,1.0,213,18,5.3244,218.3244,1.731169999984559,0.0
s,portion_of_7_3,0.5,16,late,2,3,1,1,1/1,1.0,222,0,0.0,222.0,1.6564802920038346,0.0
s,portion_of_7_3,0.5,17,early,2,4,1,1,1/1,1.0,215,61,24.341400000000004,239.3414,1.8394611249968875,-3.696
s,portion_of_7_3,0.5,17,middle,2,4,1,1,1/1,1.0,219,27,24.948,243.948,1.8573355000116865,0.0
s,portion_of_7_3,0.5,17,late,2,4,1,1,1/1,1.0,241,27,24.948,265.948,1.9604522500012536,0.0
s,portion_of_7_3,0.5,18,early,2,3,1,1,1/1,1.0,189,59,43.3623,232.3623,1.7440351670084056,5.608499999999999
s,portion_of_7_3,0.5,18,middle,2,3,1,1,1/1,1.0,168,29,25.2706,193.2706,1.531566624995321,-10.979099999999999
s,portion_of_7_3,0.5,18,late,2,3,1,1,1/1,1.0,190,40,36.2497,226.2497,1.6135288330260664,0.0
s,portion_of_7_3,0.5,19,early,2,5,1,1,1/1,1.0,336,253,165.1875,501.1875,3.0875529169861693,0.0
s,portion_of_7_3,0.5,19,middle,2,5,1,1,1/1,1.0,336,206,153.97799999999998,489.9779999999999,3.0890234999824315,0.0
s,portion_of_7_3,0.5,19,late,2,5,1,1,1/1,1.0,336,150,140.622,476.622,3.104943332989933,0.0
s,portion_of_7_3,0.5,20,early,2,5,1,1,1/1,1.0,294,240,161.19529999999995,455.1953,2.903641874989262,0.0
s,portion_of_7_3,0.5,20,middle,2,5,1,1,1/1,1.0,268,137,110.3392,378.3392,2.64349575000233,-40.1146
s,portion_of_7_3,0.5,20,late,2,5,1,1,1/1,1.0,297,163,146.1572,443.1572,2.89551175001543,0.0
s,same_costs,0.1,1,early,2,5,3,3,3/3,1.0,285,182,182.0,467.0,2.3140001670108177,0.0
s,same_costs,0.1,1,middle,2,5,3,3,3/3,1.0,291,156,156.0,447.0,2.4279467920132447,0.0
s,same_costs,0.1,1,late,2,5,3,3,3/3,1.0,374,112,112.0,486.0,2.594197416008683,0.0
s,same_costs,0.1,2,early,2,5,3,3,3/3,1.0,370,426,426.0,796.0,3.2535785829823,-15.0
s,same_costs,0.1,2,middle,2,5,3,0,0/3,0.0,177,59,59.0,236.0,4.723925666010473,0.0
s,same_costs,0.1,2,late,2,5,3,3,3/3,1.0,398,288,288.0,686.0,3.270674917002907,0.0
s,same_costs,0.1,3,early,2,3,1,1,1/1,1.0,253,182,182.0,435.0,1.917361792002339,5.0
s,same_costs,0.1,3,middle,2,3,1,1,1/1,1.0,248,73,73.0,321.0,1.892505333002191,0.0
s,same_costs,0.1,3,late,2,3,1,1,1/1,1.0,248,62,62.0,310.0,1.8284451669896953,0.0
s,same_costs,0.1,4,early,2,5,3,2,2/3,0.67,247,181,181.0,428.0,7.030626000021584,0.0
s,same_costs,0.1,4,middle,2,5,3,3,3/3,1.0,303,263,263.0,566.0,2.489071249990957,0.0
s,same_costs,0.1,4,late,2,5,3,3,3/3,1.0,324,133,133.0,457.0,2.5301625419815537,0.0
s,same_costs,0.1,5,early,2,3,1,0,0/1,0.0,136,22,22.0,158.0,1.465284750011051,0.0
s,same_costs,0.1,5,middle,2,3,1,0,0/1,0.0,136,22,22.0,158.0,1.3247845000005327,0.0
s,same_costs,0.1,5,late,2,3,1,1,1/1,1.0,177,22,22.0,199.0,1.4789170410076622,0.0
s,same_costs,0.1,6,early,2,3,1,1,1/1,1.0,132,31,31.0,163.0,1.3703521249990445,0.0
s,same_costs,0.1,6,middle,2,3,1,1,1/1,1.0,132,0,0.0,132.0,1.366759415977867,0.0
s,same_costs,0.1,6,late,2,3,1,1,1/1,1.0,143,0,0.0,143.0,1.4075664580159355,0.0
s,same_costs,0.1,7,early,2,3,1,0,0/1,0.0,245,83,83.0,328.0,2.287871874985285,0.0
s,same_costs,0.1,7,middle,2,3,1,1,1/1,1.0,331,146,146.0,477.0,2.3567671670170967,0.0
s,same_costs,0.1,7,late,2,3,1,1,1/1,1.0,339,83,83.0,422.0,2.5542725829873234,0.0
s,same_costs,0.1,8,early,2,5,3,0,0/3,0.0,102,25,25.0,127.0,3.114799208007753,0.0
s,same_costs,0.1,8,middle,2,5,3,1,1/3,0.33,141,29,29.0,170.0,3.705624291993445,0.0
s,same_costs,0.1,8,late,2,5,3,3,3/3,1.0,253,114,114.0,367.0,2.057822834001854,0.0
s,same_costs,0.1,9,early,2,4,2,1,1/2,0.5,191,0,0.0,191.0,3.636903917009477,0.0
s,same_costs,0.1,9,middle,2,4,2,2,2/2,1.0,236,24,24.0,260.0,1.9960842079890424,0.0
s,same_costs,0.1,9,late,2,4,2,2,2/2,1.0,259,86,86.0,345.0,2.065016917011235,0.0
s,same_costs,0.1,10,early,2,3,1,1,1/1,1.0,190,75,75.0,265.0,1.6399946669989731,-24.0
s,same_costs,0.1,10,middle,2,3,1,0,0/1,0.0,122,55,55.0,177.0,1.2793021249817684,0.0
s,same_costs,0.1,10,late,2,3,1,1,1/1,1.0,197,55,55.0,252.0,1.5961315000022296,0.0
s,same_costs,0.1,11,early,2,3,1,1,1/1,1.0,175,16,16.0,191.0,1.3191931250039488,0.0
s,same_costs,0.1,11,middle,2,3,1,1,1/1,1.0,176,0,0.0,176.0,1.3117567919834985,0.0
s,same_costs,0.1,11,late,2,3,1,1,1/1,1.0,226,0,0.0,226.0,1.5459917080006562,0.0
s,same_costs,0.1,12,early,2,3,1,0,0/1,0.0,160,80,80.0,240.0,1.4953992499795277,0.0
s,same_costs,0.1,12,middle,2,3,1,1,1/1,1.0,229,99,99.0,328.0,1.8508754580107052,-11.0
s,same_costs,0.1,12,late,2,3,1,0,0/1,0.0,160,80,80.0,240.0,1.5059302500158085,0.0
s,same_costs,0.1,13,early,2,5,3,3,3/3,1.0,288,288,288.0,576.0,2.473096792004071,-44.0
s,same_costs,0.1,13,middle,2,5,3,3,3/3,1.0,313,260,260.0,573.0,2.7232567080063745,0.0
s,same_costs,0.1,13,late,2,5,3,3,3/3,1.0,330,131,131.0,461.0,2.693097499985015,0.0
s,same_costs,0.1,14,early,2,4,2,2,2/2,1.0,285,217,217.0,502.0,2.2097902910027187,0.0
s,same_costs,0.1,14,middle,2,4,2,2,2/2,1.0,283,152,152.0,435.0,2.16046629101038,2.0
s,same_costs,0.1,14,late,2,4,2,2,2/2,1.0,313,110,110.0,423.0,2.2582792500033975,0.0
s,same_costs,0.1,15,early,2,5,3,2,2/3,0.67,299,165,165.0,464.0,5.568014958000276,0.0
s,same_costs,0.1,15,middle,2,5,3,3,3/3,1.0,350,156,156.0,506.0,2.6945964579936117,0.0
s,same_costs,0.1,15,late,2,5,3,3,3/3,1.0,369,134,134.0,503.0,2.8934532920247875,0.0
s,same_costs,0.1,16,early,2,5,3,2,2/3,0.67,249,151,151.0,400.0,4.978932333004195,0.0
s,same_costs,0.1,16,middle,2,5,3,0,0/3,0.0,155,15,15.0,170.0,4.06778383301571,0.0
s,same_costs,0.1,16,late,2,5,3,3,3/3,1.0,345,85,85.0,430.0,2.5500061670027208,0.0
s,same_costs,0.1,17,early,2,4,2,0,0/2,0.0,143,45,45.0,188.0,3.020690332981758,0.0
s,same_costs,0.1,17,middle,2,4,2,2,2/2,1.0,275,70,70.0,345.0,2.1969623749901075,0.0
s,same_costs,0.1,17,late,2,4,2,2,2/2,1.0,268,45,45.0,313.0,2.21600991601008,0.0
s,same_costs,0.1,18,early,2,4,2,2,2/2,1.0,170,76,76.0,246.0,1.407925332983723,-15.0
s,same_costs,0.1,18,middle,2,4,2,2,2/2,1.0,203,102,102.0,305.0,1.5241581249865703,0.0
s,same_costs,0.1,18,late,2,4,2,2,2/2,1.0,203,96,96.0,299.0,1.4940191250061616,0.0
s,same_costs,0.1,19,early,2,3,1,0,0/1,0.0,159,31,31.0,190.0,1.7047683330019936,0.0
s,same_costs,0.1,19,middle,2,3,1,1,1/1,1.0,213,31,31.0,244.0,1.878618999995524,0.0
s,same_costs,0.1,19,late,2,3,1,1,1/1,1.0,256,31,31.0,287.0,1.9672717500070576,0.0
s,same_costs,0.1,20,early,2,5,3,1,1/3,0.33,204,147,147.0,351.0,4.925167167006293,0.0
s,same_costs,0.1,20,middle,2,5,3,3,3/3,1.0,344,299,299.0,643.0,2.669214707973879,0.0
s,same_costs,0.1,20,late,2,5,3,3,3/3,1.0,344,242,242.0,586.0,2.6814000830054283,0.0
s,same_costs,0.2,1,early,2,5,3,3,3/3,1.0,285,182,182.0,467.0,2.3428319589875173,0.0
s,same_costs,0.2,1,middle,2,5,3,3,3/3,1.0,291,156,156.0,447.0,2.3771717499766964,0.0
s,same_costs,0.2,1,late,2,5,3,3,3/3,1.0,374,112,112.0,486.0,2.7035451249976177,0.0
s,same_costs,0.2,2,early,2,5,3,3,3/3,1.0,370,426,426.0,796.0,3.202473916026065,-15.0
s,same_costs,0.2,2,middle,2,5,3,1,1/3,0.33,234,115,115.0,349.0,5.895251624984667,10.0
s,same_costs,0.2,2,late,2,5,3,3,3/3,1.0,398,288,288.0,686.0,3.386432708997745,0.0
s,same_costs,0.2,3,early,2,3,1,1,1/1,1.0,253,182,182.0,435.0,1.921338749991264,5.0
s,same_costs,0.2,3,middle,2,3,1,1,1/1,1.0,248,73,73.0,321.0,1.846739291009726,0.0
s,same_costs,0.2,3,late,2,3,1,1,1/1,1.0,248,62,62.0,310.0,1.8400633750134148,0.0
s,same_costs,0.2,4,early,2,5,3,2,2/3,0.67,247,181,181.0,428.0,7.150931375013897,0.0
s,same_costs,0.2,4,middle,2,5,3,3,3/3,1.0,303,263,263.0,566.0,2.5541705839859787,0.0
s,same_costs,0.2,4,late,2,5,3,3,3/3,1.0,324,133,133.0,457.0,2.566256833000807,0.0
s,same_costs,0.2,5,early,2,3,1,0,0/1,0.0,136,22,22.0,158.0,1.3427476669894531,0.0
s,same_costs,0.2,5,middle,2,3,1,0,0/1,0.0,136,22,22.0,158.0,1.2489575410145335,0.0
s,same_costs,0.2,5,late,2,3,1,1,1/1,1.0,177,22,22.0,199.0,1.4927289579936769,0.0
s,same_costs,0.2,6,early,2,3,1,1,1/1,1.0,132,31,31.0,163.0,1.3328553750179708,0.0
s,same_costs,0.2,6,middle,2,3,1,1,1/1,1.0,132,0,0.0,132.0,1.2325615419831593,0.0
s,same_costs,0.2,6,late,2,3,1,1,1/1,1.0,143,0,0.0,143.0,1.2674207499949262,0.0
s,same_costs,0.2,7,early,2,3,1,0,0/1,0.0,245,83,83.0,328.0,2.2856599160004407,0.0
s,same_costs,0.2,7,middle,2,3,1,1,1/1,1.0,331,146,146.0,477.0,2.366121708007995,0.0
s,same_costs,0.2,7,late,2,3,1,1,1/1,1.0,339,83,83.0,422.0,2.3254520000191405,0.0
s,same_costs,0.2,8,early,2,5,3,1,1/3,0.33,168,101,101.0,269.0,3.858961749996524,5.0
s,same_costs,0.2,8,middle,2,5,3,2,2/3,0.67,207,96,96.0,303.0,5.586381166998763,5.0
s,same_costs,0.2,8,late,2,5,3,3,3/3,1.0,253,114,114.0,367.0,2.045379667019006,0.0
s,same_costs,0.2,9,early,2,4,2,1,1/2,0.5,191,0,0.0,191.0,3.5808327079867013,0.0
s,same_costs,0.2,9,middle,2,4,2,2,2/2,1.0,236,24,24.0,260.0,1.8957769999979064,0.0
s,same_costs,0.2,9,late,2,4,2,2,2/2,1.0,259,86,86.0,345.0,2.0845683329971507,0.0
s,same_costs,0.2,10,early,2,3,1,1,1/1,1.0,190,75,75.0,265.0,1.640031041984912,-24.0
s,same_costs,0.2,10,middle,2,3,1,0,0/1,0.0,122,55,55.0,177.0,1.283276500005741,0.0
s,same_costs,0.2,10,late,2,3,1,1,1/1,1.0,197,55,55.0,252.0,1.6152088750095572,0.0
s,same_costs,0.2,11,early,2,3,1,1,1/1,1.0,175,16,16.0,191.0,1.2426544580084735,0.0
s,same_costs,0.2,11,middle,2,3,1,1,1/1,1.0,176,0,0.0,176.0,1.331133667001268,0.0
s,same_costs,0.2,11,late,2,3,1,1,1/1,1.0,226,0,0.0,226.0,1.6310246670036577,0.0
s,same_costs,0.2,12,early,2,3,1,0,0/1,0.0,160,80,80.0,240.0,1.5034791660145856,0.0
s,same_costs,0.2,12,middle,2,3,1,1,1/1,1.0,229,99,99.0,328.0,1.7799391250009649,-11.0
s,same_costs,0.2,12,late,2,3,1,0,0/1,0.0,160,80,80.0,240.0,1.5316599590005353,0.0
s,same_costs,0.2,13,early,2,5,3,3,3/3,1.0,288,288,288.0,576.0,2.546345124981599,-44.0
s,same_costs,0.2,13,middle,2,5,3,3,3/3,1.0,313,260,260.0,573.0,2.608756125002401,0.0
s,same_costs,0.2,13,late,2,5,3,3,3/3,1.0,330,131,131.0,461.0,2.7032772919919807,0.0
s,same_costs,0.2,14,early,2,4,2,2,2/2,1.0,285,217,217.0,502.0,2.319336624990683,0.0
s,same_costs,0.2,14,middle,2,4,2,2,2/2,1.0,283,152,152.0,435.0,2.247009667014936,2.0
s,same_costs,0.2,14,late,2,4,2,2,2/2,1.0,313,110,110.0,423.0,2.1787527090054937,0.0
s,same_costs,0.2,15,early,2,5,3,2,2/3,0.67,299,165,165.0,464.0,5.606240249995608,0.0
s,same_costs,0.2,15,middle,2,5,3,3,3/3,1.0,350,156,156.0,506.0,2.7478278749913443,0.0
s,same_costs,0.2,15,late,2,5,3,3,3/3,1.0,369,134,134.0,503.0,2.84869174999767,0.0
s,same_costs,0.2,16,early,2,5,3,2,2/3,0.67,249,151,151.0,400.0,5.051883832988096,0.0
s,same_costs,0.2,16,middle,2,5,3,0,0/3,0.0,155,15,15.0,170.0,4.148934917000588,0.0
s,same_costs,0.2,16,late,2,5,3,3,3/3,1.0,345,85,85.0,430.0,2.643569125008071,0.0
s,same_costs,0.2,17,early,2,4,2,0,0/2,0.0,143,45,45.0,188.0,3.048848457983695,0.0
s,same_costs,0.2,17,middle,2,4,2,2,2/2,1.0,275,70,70.0,345.0,2.3172948340070434,0.0
s,same_costs,0.2,17,late,2,4,2,2,2/2,1.0,268,45,45.0,313.0,2.1788758339826018,0.0
s,same_costs,0.2,18,early,2,4,2,2,2/2,1.0,170,76,76.0,246.0,1.4349442920065485,-15.0
s,same_costs,0.2,18,middle,2,4,2,2,2/2,1.0,203,102,102.0,305.0,1.542481584008783,0.0
s,same_costs,0.2,18,late,2,4,2,2,2/2,1.0,203,96,96.0,299.0,1.524047042010352,0.0
s,same_costs,0.2,19,early,2,3,1,1,1/1,1.0,229,128,128.0,357.0,1.9034855419886296,4.0
s,same_costs,0.2,19,middle,2,3,1,1,1/1,1.0,213,31,31.0,244.0,1.8194260410091376,0.0
s,same_costs,0.2,19,late,2,3,1,1,1/1,1.0,256,31,31.0,287.0,2.0654010839934926,0.0
s,same_costs,0.2,20,early,2,5,3,1,1/3,0.33,204,147,147.0,351.0,4.97517516699736,0.0
s,same_costs,0.2,20,middle,2,5,3,3,3/3,1.0,344,299,299.0,643.0,2.810000375000527,0.0
s,same_costs,0.2,20,late,2,5,3,3,3/3,1.0,344,242,242.0,586.0,2.7689318750053644,0.0
s,same_costs,0.5,1,early,2,5,3,3,3/3,1.0,285,182,182.0,467.0,2.377350374998059,0.0
s,same_costs,0.5,1,middle,2,5,3,3,3/3,1.0,291,156,156.0,447.0,2.4879782919888385,0.0
s,same_costs,0.5,1,late,2,5,3,3,3/3,1.0,374,112,112.0,486.0,2.670679958013352,0.0
s,same_costs,0.5,2,early,2,5,3,3,3/3,1.0,370,426,426.0,796.0,3.326791832980234,-15.0
